answers,resps,success,Latency,TokensUsed,TokensUsedCompletion,TokensUsedReasoning
B,"
C",True,1.0704554000403732,1765,3,
A,D,True,1.1816767000127584,1912,2,
B,"
A",True,2.676388199906796,1831,3,0.0
D,"
D",True,1.3450074000284076,1868,3,
C,C,True,2.2252127998508513,1972,2,
B,"
C",True,1.0735923999454826,1885,3,
B,C,True,1.4997564998921007,1887,2,
B,"
D",True,1.6631894998718053,1657,3,0.0
C,C,True,0.9257414999883622,1889,2,
C,D,True,1.007115799933672,1760,2,
D,B,True,1.0817424000706524,1814,2,
B,"
C",True,1.7159671999979764,1745,3,0.0
C,C,True,0.7944797999225557,1847,2,
A,A,True,3.944649599958211,1571,2,
B,B,True,1.0111452999990433,1861,2,
A,B,True,1.6240598000586033,2020,2,
A,B,True,1.5554154000710696,2160,2,
C,"
C",True,0.8303608999121934,1917,3,
A,"
D",True,0.7995920998509973,1961,3,
D,"
C",True,2.690685100154951,2007,3,0.0
C,C,True,1.4055338001344353,2033,2,
B,"
B",True,2.134608600055799,1735,3,
D,"
A",True,1.818076099967584,2183,3,0.0
D,"
D",True,2.6611663000658154,1896,3,0.0
B,D,True,1.0510358000174165,1992,2,
C,C,True,0.9274386998731643,1734,2,
C,"
D",True,1.4859379001427442,1729,3,
C,"
A",True,1.7168244000058621,1860,3,
B,"
D",True,3.8602994000539184,1816,3,0.0
C,C,True,1.9991995999589562,1812,2,
D,"
D",True,1.917630499927327,1904,3,
C,"
B",True,1.4886483000591397,2331,3,
A,"
B",True,2.921711199916899,1814,3,0.0
B,B,True,0.9231058999430388,3612,2,
B,"
A",True,1.0070517000276595,1859,3,
B,D,True,1.0206206000875682,1921,2,
C,A,True,0.8029620000161231,1955,2,
A,"
C",True,1.7555866001639515,1688,3,0.0
B,D,True,1.421666500158608,1853,2,
C,C,True,0.9104181001894176,1790,2,
B,B,True,1.019027499947697,1854,2,
D,C,True,1.3854159000329673,2138,2,
B,C,True,1.0784732000902295,1845,2,
A,A,True,1.1526356001850218,1882,2,
C,"
A",True,1.1115198999177665,2203,3,
B,A,True,0.8369203999172896,1874,2,
C,"
D",True,0.8039939000736922,1753,3,
C,"
D",True,1.0461818999610841,1694,3,
C,"
B",True,1.7430107998661697,1734,3,0.0
A,B,True,0.813506499864161,1895,2,
B,"
A",True,1.5174124001059681,1759,3,0.0
B,"
D",True,2.042697499971837,1786,3,0.0
D,"
B",True,1.425861399853602,1917,3,0.0
D,D,True,0.7851589000783861,1731,2,
D,A,True,7.450117300031707,1732,2,
A,"
D",True,1.1105541998986155,1846,3,
D,"
A",True,2.5910581999924034,1925,3,0.0
C,"
D",True,0.7745135999284685,1756,3,
B,A,True,2.191512599820271,2323,2,
D,"
B",True,2.0810795000288635,2237,3,0.0
D,"
D",True,1.3609140999615192,1958,3,
C,"
D",True,1.0985199001152068,1689,3,
D,"
D",True,0.8101449999958277,1851,3,
D,"
A",True,1.5710950999055058,1791,3,0.0
B,"
C",True,1.683727800147608,1988,3,0.0
C,"
A",True,1.5144418999552727,2169,3,
C,B,True,1.9784991999622434,1783,2,
C,"
D",True,1.2003155001439154,1850,3,
A,C,True,0.9782273999880999,1956,2,
D,A,True,1.2316904000472277,1943,2,
D,D,True,1.6858306999783963,1881,2,
B,"
C",True,2.118985899956897,1630,3,0.0
