answers,resps,success
D,D,True
D,D,True
A,"D
C
B
C",True
B,C,True
D,D,True
B,C,True
D,D,True
A,"A. Omuhinguzi Santiago naabaasa kuta omwanya gw'okwega, naashushaniisa amabaare g'obunene obutari bumwe.

B. Omuhimbo gw'emisana, Pablo areeba ekijiiko kandi yaareeba omushusho gwe naagira ati: ""Reeba, Pablo!""

C. Omu María omu kubanzaara, akoraaniza amataare g'emiti agari mushushani omu kashaaho.

D. Omuhanda gw'okubungana omu rurembo, Soledad naaza aha mbuto omu mikono ye, yaagira ati: ""Eziruma""

**D**

Omwegyesereza omwegyesa omubanza ari kukora omurimo gw'ekibina gw'okukora aha bu умеgyezi bw'okucungura hamwe n'ekigyendererwa ky'eklassi: ""Kumanya eby'okukozesa n'omurimo gwabyo."" Okutandika omurimo, naija kuha ekiina kyona omunana, orungyebwa, n'eppere, kandi naija kubagambira kunuunuza, kureeba, kukwata, n'okureeba buri kibala. Twahiriza aha mbeera eri ahaiguru, omurimo gwaha ogu omwegyesa arikubaasa kuteekamu okukuraho abegyeswa gonde ekigyendererwa ekyagambirweho?

A. Omu omutabo ogurikugamba aha mitero y’ebibala, shaza eby’okugarukamu by’ebibuuzo ebirikubaasa kugarukwamu turikukoresa ebigyirizo: Ni kibala ki ekya ranga ya yellow? Ni kibala ki ekirikukoma? Ni kibala ki ekirikukwata kubi? Ni kibala ki ekirikunuunuuka gye?

B. Omu rupapura orukubairemu emiringo erikubaasa kworekwa n'obumwe aha bw'obwengye (oburungi/obukali, oburagwa/omuchungwa, obworobi/obukomeezi, omunungo murungi/omunungo mubi), taangira ebijanjaara omu muringo egirikukuratira embeera ezi.

C. Omu rupapura orukukwata aha mukoro ogurikworeka buri kamwe aha bwengye, shaza eby’okugarukamu by’ebibuuzo ebi: Ni bwengye ki obu orikukoresa kwetegyereza ngu ekitookye ni kiragura? Ni bwengye ki obu orikukoresa kwetegyereza ngu epere ni nshumiire? Ni bwengye ki obu orikukoresa kwetegyereza ngu ekishishwa ky’ekitookye ni kirerere? Ni bwengye ki obu orikukoresa kwetegyereza ngu omucungwa ni guhumba?

**C**

Omwegyesereza omwegyesi, omugyezibwa naayenda kworeka abegi emiringo etari emwe ey'okwaanya ebintu ebikwatiraine. Ahabw'ekyo, ayorekire abegi be ecupa erimu amaizi, amabaare, amajuta, n'omunyo. Omugyezibwa aine ecupa nyingi ezitebeekanisiibwe n'ebintu ebi bimwe. Aha mirimo ei erikukurataho, niki ekira kuleetera abegi kwega aha miringo y'okwaanya ebintu ebikwatiraine, kandi nabo nibakuzya obwengye bwabo omu kucungura obuhame bw'ebirikuruga omu kunoonyereza kw'obwomeezi?

A. Omu mirwi, nibasharamu omuringo ogurikukiraho kubasa kw'ahukanisa emicwe n'obwo babihurikize ekyabaretere kwikiriza batyo.

B. Omu omwe omwe, nibataana omutaano kurugiirira omu muringo gwona ogubasa kuba gubaire gusaaniire, kandi bashwijuma obwingana bw'okubaasa kukikora.

C. Omwe-omwe, nibaha ebi barikuteekateeka aha muringo ogu bateekwa kukuratira, bagira omuringo ogw'omukago, reero bagutandika kukora.

D. Omwe-omwe, nibakurata omuringo ogworekwa omwegyesa kw'ahukanisa emicwe n'okumanya oburyo bw'okwahukanisa obukozesibwe omuri buri omwe.

**B**

Garukamu ekibuuzo eki ekihikire orikukurata empandiika emwe:
Omwegyesereza aine ekigyendererwa ky'okwegyesa abegi be okwetegyereza omulingo gwa plasmolysis kuraba omu kugezesa. Okugezesa kuli okuha abegi aba bashemereire kukora kwongera okwetegyereza kwabo omulingo ogu?

A. Toba otyobyere ebindiisa bibiri ekicweka ky'ebitaata ekyaba kityotyirwe omu mazzi g'omunyo reero otyotyere kimu.

B. Toba omuzinga gw'enyama eshohoire aha ssaawa ibiri, yaabanza kusiisikwa omu mazzi g'omunyu, reero ogisiisikeho omurundi ogundi.

C. Toba omanye ebiiri karoti yaaba etumbire omu maizi agyezire, reero otumbe omurundi ogundi bwaba omugyiremu.

D. Toba omu omubisi gw'amazzi agashekusheku omutoolireho oruhu rwagwo, reero orebe enkyukakyuka omu bunene bwagwo bwabaireho bwanyima y'ebiro bishatu.


Garukamu ekibuuzo ekihikire kyonyini.

Handiika enyuguta yonka y'eky'okugarukamu kyawe.

A",True
C,D,True
B,B,True
D,D,True
A,C,True
D,"D
C
B
D",True
D,B,True
C,"D
C
B
D",True
D,B,True
A,D,True
B,"D
C
B
B",True
C,C,True
B,C,True
B,D,True
B,"**Ekibuuzo 1:**
Omu n’ekibiina ky’abegyesa omu mashomero g’abaana abato nibaija kwetegereza omu mbeera za butoosha omugasho ogurikukurataho kuruga omu mutwe gw’okucweekereza eby’obutonde: “Kugamba aha bintu bikuru ebiri omu by’obutonde ebi barikucweekereza, nk’emibala, oburungo, obunene, obushushu n’ebindi.” Ni mbeera ki ey’abaana erikworeka ngu omugasho ogwo gutungwa?

**Eky'okugarukamu:** D. Omuhanda gw'okubungana omu rurembo, Soledad naaza aha mbuto omu mikono ye, yaagira ati: ""Eziruma"" (Soledad is describing the property of taste/flavor, which falls under *oburungo*).

**Ekibuuzo 2:**
Twahiriza aha mbeera eri ahaiguru, omurimo gwaha ogu omwegyesa arikubaasa kuteekamu okukuraho abegyeswa gonde ekigyendererwa ekyagambirweho? (Ekigyendererwa: ""Kumanya eby'okukozesa n'omurimo gwabyo."")

**Eky'okugarukamu:** C. Omu rupapura orukukwata aha mukoro ogurikworeka buri kamwe aha bwengye, shaza eby’okugarukamu by’ebibuuzo ebi: Ni bwengye ki obu orikukoresa kwetegyereza ngu ekitookye ni kiragura? ... (This activity directly links the observed property to the specific sense used, fulfilling the goal of understanding the function of the senses.)

**Ekibuuzo 3:**
Aha mirimo ei erikukurataho, niki ekira kuleetera abegi kwega aha miringo y'okwaanya ebintu ebikwatiraine, kandi nabo nibakuzya obwengye bwabo omu kucungura obuhame bw'ebirikuruga omu kunoonyereza kw'obwomeezi?

**Eky'okugarukamu:** B. Omu omwe omwe, nibataana omutaano kurugiirira omu muringo gwona ogubasa kuba gubaire gusaaniire, kandi bashwijuma obwingana bw'okubaasa kukikora. (This requires proposing a method and then critically evaluating its feasibility/reliability.)

**Ekibuuzo 4:**
Omuhwezi omuhingurizi omu omutwe gw'ebiroge, omwegyesa aba nayenda abegyi be kutunguura obushoboorozi bw'okucwamu embeera ezirikukwatwa omu kwega. Murimo ki gw'okushomesa ogurikwija kumuha omwegyesa obushoboorozi bw'okugera obuhikizi bw'ekigyendererwa eki kirikugambwaho?

**Eky'okugarukamu:** C. Okutebeekanisa omusingi gw'enyegyesereza aha kunoonyereza okurikukwata aha bintu ebiri kubahoora abato okukoresa enjaga (A debate requires critical analysis, taking a stance, and defending a choice, which demonstrates decision-making ability.)

***

Handiika enyuguta yonka y'eky'okugarukamu kyawe.

**C**",True
D,D,True
C,C,True
A,B,True
B,D,True
C,C,True
C,C,True
C,"D
C
B
D",True
B,A,True
D,D,True
C,C,True
B,C,True
C,A,True
B,B,True
C,C,True
C,D,True
C,B,True
A,A,True
C,C,True
C,"B

D",True
A,C,True
C,C,True
B,A,True
C,C,True
C,C,True
B,B,True
C,B,True
A,C,True
A,A,True
D,D,True
D,D,True
C,D,True
C,C,True
B,B,True
B,B,True
A,B,True
B,"B

B",True
B,C,True
C,C,True
C,B,True
B,B,True
C,D,True
B,B,True
C,C,True
C,C,True
D,C,True
D,D,True
C,D,True
A,"B

A",True
A,A,True
D,D,True
D,D,True
A,D,True
C,C,True
C,"Omu n’ekibiina ky’abegyesa omu mashomero g’abaana abato nibaija kwetegereza omu mbeera za butoosha omugasho ogurikukurataho kuruga omu mutwe gw’okucweekereza eby’obutonde: “Kugamba aha bintu bikuru ebiri omu by’obutonde ebi barikucweekereza, nk’emibala, oburungo, obunene, obushushu n’ebindi.” Ni mbeera ki ey’abaana erikworeka ngu omugasho ogwo gutungwa?

**D**

Omwegyesereza omwegyesa omubanza ari kukora omurimo gw’ekibina gw’okukora aha bu умеgyezi bw’okucungura hamwe n’ekigyendererwa ky’eklassi: ""Kumanya eby'okukozesa n'omurimo gwabyo."" Okutandika omurimo, naija kuha ekiina kyona omunana, orungyebwa, n’eppere, kandi naija kubagambira kunuunuza, kureeba, kukwata, n’okureeba buri kibala. Twahiriza aha mbeera eri ahaiguru, omurimo gwaha ogu omwegyesa arikubaasa kuteekamu okukuraho abegyeswa bagonde ekigyendererwa ekyagambirweho?

**C**

Omwegyesereza omwegyesi, omugyezibwa naayenda kworeka abegi emiringo etari emwe ey’okwaanya ebintu ebikwatiraine. Ahabw’ekyo, ayorekire abegi be ecupa erimu amaizi, amabaare, amajuta, n’omunyo. Omugyezibwa aine ecupa nyingi ezitebeekanisiibwe n’ebintu ebi bimwe. Aha mirimo ei erikukurataho, niki ekira kuleetera abegi kwega aha miringo y’okwaanya ebintu ebikwatiraine, kandi nabo nibakuzya obwengye bwabo omu kucungura obuhame bw’ebirikuruga omu kunoonyereza kw’obwomeezi?

**B**

Garukamu ekibuuzo eki ekihikire orikukurata empandiika emwe:
Omugyezibwa arikugyezaho abegi be kumanya amateeka ga Hund ag’okweyongyera kw’amaani.
Ni ki aha bigyezibwa ebi orikuteekateeka ngu nikyo kirukukirayo kurungi kwemeza yaaba abegi bashangaine ekigyendererwa eki?

**D**

Handiika enyuguta yonka y'eky'okugarukamu kyawe.

D",True
C,C,True
D,"B
D",True
B,B,True
C,C,True
C,C,True
B,B,True
D,A,True
A,A,True
D,A,True
D,"**Ekibuuzo 3:**

Omwegyesereza omwegyesi, omugyezibwa naayenda kworeka abegi emiringo etari emwe ey'okwaanya ebintu ebikwatiraine. Ahabw'ekyo, ayorekire abegi be ecupa erimu amaizi, amabaare, amajuta, n'omunyo. Omugyezibwa aine ecupa nyingi ezitebeekanisiibwe n'ebintu ebi bimwe. Aha mirimo ei erikukurataho, niki ekira kuleetera abegi kwega aha miringo y'okwaanya ebintu ebikwatiraine, kandi nabo nibakuzya obwengye bwabo omu kucungura obuhame bw'ebirikuruga omu kunoonyereza kw'obwomeezi?

**B.** Omu omwe omwe, nibataana omutaano kurugiirirwa omu muringo gwona ogubasa kuba gubaire gusaaniire, kandi bashwijuma obwingana bw'okubaasa kukikora.

***

**Ekibuuzo 4:**

Omwegyesereza omwegyesa w'ekyanga 7 yataireho ekigyendererwa eki ahabw'ekyanga rye: ""Shoboorora emitwarize y'emyuka omu kubiangana n'ebiragiro bya Boyle."" Biki abeeshuri bashemereire kuba bamaze kwega kubaasa kwetegyereza ebi biri omu mutwe ogu?

A. Emitwaro y'ebintu

B. Amaani g'amaanyi g'ekiriketi gya ggaasi

C. Omumaro gw'ebintu ogurikugira ngu byombekirwe omu bucweka buto buto

D. Omumaro orwa kinetic-molecular theory y'emigasha

D",True
D,D,True
B,B,True
D,D,True
B,B,True
A,B,True
A,A,True
A,"A
C
B
A",True
C,B,True
B,B,True
B,D,True
A,D,True
D,D,True
D,D,True
A,C,True
B,B,True
B,B,True
A,D,True
B,C,True
D,C,True
C,"1. D
2. C
3. B
4. C",True
B,"A
C
B
C",True
B,C,True
B,B,True
C,"B

C",True
C,C,True
D,A,True
B,D,True
C,C,True
A,B,True
B,"B
B",True
A,C,True
A,B,True
C,C,True
A,A,True
D,C,True
C,C,True
B,B,True
D,"D
C
B
A",True
D,"D
C
B
D",True
B,"D
C
B
D",True
C,A,True
C,"D
C
B
C",True
C,D,True
B,"B
B",True
C,C,True
D,"D
C
B
D",True
C,D,True
A,A,True
B,D,True
B,C,True
B,"D
C
B
B",True
C,C,True
A,A,True
B,B,True
C,D,True
B,B,True
D,C,True
B,B,True
A,"**Ebigarukamu:**

**Ekibuuzo 1:**
Omu n’ekibiina ky’abegyesa omu mashomero g’abaana abato nibaija kwetegereza omu mbeera za butoosha omugasho ogurikukurataho kuruga omu mutwe gw’okucweekereza eby’obutonde: “Kugamba aha bintu bikuru ebiri omu by’obutonde ebi barikucweekereza, nk’emibala, oburungo, obunene, obushushu n’ebindi.” Ni mbeera ki ey’abaana erikworeka ngu omugasho ogwo gutungwa?

D

**Ekibuuzo 2:**
Omwegyesereza omwegyesa omubanza ari kukora omurimo gw'ekibina gw'okukora aha bu умеgyezi bw'okucungura hamwe n'ekigyendererwa ky'eklassi: ""Kumanya eby'okukozesa n'omurimo gwabyo."" Okutandika omurimo, naija kuha ekiina kyona omunana, orungyebwa, n'eppere, kandi naija kubagambira kunuunuza, kureeba, kukwata, n'okureeba buri kibala. Twahiriza aha mbeera eri ahaiguru, omurimo gwaha ogu omwegyesa arikubaasa kuteekamu okukuraho abegyeswa bagonde ekigyendererwa ekyagambirweho?

C

**Ekibuuzo 3:**
Omwegyesereza omwegyesi, omugyezibwa naayenda kworeka abegi emiringo etari emwe ey'okwaanya ebintu ebikwatiraine. Ahabw'ekyo, ayorekire abegi be ecupa erimu amaizi, amabaare, amajuta, n'omunyo. Omugyezibwa aine ecupa nyingi ezitebeekanisiibwe n'ebintu ebi bimwe. Aha mirimo ei erikukurataho, niki ekira kuleetera abegi kwega aha miringo y'okwaanya ebintu ebikwatiraine, kandi nabo nibakuzya obwengye bwabo omu kucungura obuhame bw'ebirikuruga omu kunoonyereza kw'obwomeezi?

B

**Ekibuuzo 4:**
Garukamu ekibuuzo eki ekihikire orikukurata empandiika emwe:
Omwegyesereza ki orikubaasa kwikiriza omwegyesa kukora aha mitwarize y'ekikoroidi kugarukamu okutari kumanya kw'omwegi?

A. Koresa omugisha gwa Tyndall omu kikoliroidi ekimanyirwe.
B. Gatangye omucweko gwa mayoneesi n'amaizi, oreebe ebi orikureeba.
C. Yashushani omuhendo gw'akareebeka gwa koroidi egi abantu barikukoresa buri izooba.
D. Shisha omuringo gw'omukago gw'ebirikubumbwa (molecular structure) aha kkoroyidi (colloid) n'omutaano (solution).

A",True
C,D,True
B,"B

C",True
C,B,True
C,C,True
C,C,True
A,A,True
B,C,True
B,B,True
D,"D
C
B
D",True
D,D,True
D,D,True
A,A,True
D,D,True
C,C,True
B,B,True
D,"D
C
B
D",True
D,D,True
C,A,True
D,"D
C
B
D",True
D,B,True
B,"B
C",True
C,A,True
C,"A

C

B

A",True
C,"D
C
B
D",True
A,D,True
D,"D

C

B

D",True
D,B,True
B,B,True
